MasterID,UniqueID,Long,Lat,Sensor,Image,Global_AEZ,Country,StudyArea,Year,Month,JulianDay,Crop,PlotID,Wavelength,Reflectance
3000043,ALSHA0506.1.2011,-119.3178047,35.48298614,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0506,448,2.993726419
3000044,ALSHA0507.1.2011,-119.3177842,35.48270853,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0507,448,2.972853685
3000045,ALSHA0508.1.2011,-119.317434,35.48270493,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0508,448,3.081457396
3000046,ALSHA0509.1.2011,-119.3170485,35.48267727,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0509,448,5.69429791
3000047,ALSHA0510.1.2011,-119.317411,35.48295479,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0510,448,2.756052244
3000048,ALSHA0601.1.2011,-119.3194547,35.48421543,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0601,448,2.783214056
3000049,ALSHA0602.1.2011,-119.3190713,35.48422046,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0602,448,2.542838406
3000050,ALSHA0603.1.2011,-119.318702,35.48423085,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0603,448,2.499472719
3000051,ALSHA0604.1.2011,-119.3187123,35.48388929,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0604,448,4.26736992
3000052,ALSHA0605.1.2011,-119.3190687,35.48391477,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0605,448,2.323947151
3000053,ALSHA0606.1.2011,-119.3194418,35.48393765,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0606,448,3.229558773
3000054,ALSHA0607.1.2011,-119.3194136,35.48366122,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0607,448,2.968787361
3000055,ALSHA0608.1.2011,-119.3190469,35.48364513,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0608,448,3.272889601
3000056,ALSHA0609.1.2011,-119.3186918,35.48364052,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0609,448,3.268655287
3000057,ALSHA0610.1.2011,-119.3190633,35.48390463,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0610,448,2.920707846
3000058,ALSHA0701.1.2011,-119.3153522,35.48488783,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0701,448,2.216893082
3000059,ALSHA0702.1.2011,-119.3153106,35.48459739,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0702,448,2.438410443
3000060,ALSHA0703.1.2011,-119.3153054,35.48434175,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0703,448,2.451726692
3000061,ALSHA0704.1.2011,-119.3156488,35.4843311,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0704,448,2.260003584
3000062,ALSHA0705.1.2011,-119.3156672,35.48458532,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0705,448,2.391586446
3000063,ALSHA0706.1.2011,-119.3156508,35.48488313,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0706,448,2.343987106
3000064,ALSHA0707.1.2011,-119.3159902,35.48489286,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0707,448,2.450671711
3000065,ALSHA0708.1.2011,-119.3160177,35.48457468,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0708,448,2.233764977
3000066,ALSHA0709.1.2011,-119.3159874,35.4843135,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0709,448,2.628915371
3000067,ALSHA0710.1.2011,-119.3156716,35.48457434,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0710,448,2.422042222
3000068,ALSHA0801.1.2011,-119.3150651,35.47986221,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0801,448,2.191998783
3000069,ALSHA0802.1.2011,-119.3154152,35.479869,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0802,448,2.06165999
3000070,ALSHA0803.1.2011,-119.3157597,35.47985558,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0803,448,2.140071488
3000071,ALSHA0804.1.2011,-119.3157457,35.48010067,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0804,448,2.033711829
3000072,ALSHA0805.1.2011,-119.3153974,35.48012917,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0805,448,2.299870724
3000073,ALSHA0806.1.2011,-119.3150331,35.48011785,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0806,448,2.183801419
3000074,ALSHA0807.1.2011,-119.3150539,35.48040401,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0807,448,5.554069232
3000075,ALSHA0808.1.2011,-119.3154047,35.48041583,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0808,448,3.060594585
3000076,ALSHA0809.1.2011,-119.3157102,35.48042069,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0809,448,2.137888431
3000077,ALSHA0810.1.2011,-119.3154043,35.48014283,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0810,448,2.158770408
3000078,ALSHA0901.1.2011,-119.317129,35.47877868,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0901,448,2.659559299
3000079,ALSHA0902.1.2011,-119.3171317,35.47905947,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0902,448,2.938280451
3000080,ALSHA0903.1.2011,-119.3171644,35.47931571,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0903,448,2.422177927
3000081,ALSHA0904.1.2011,-119.3168083,35.47932752,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0904,448,2.143761321
3000082,ALSHA0905.1.2011,-119.3167842,35.47910658,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0905,448,2.322409868
3000083,ALSHA0906.1.2011,-119.3167716,35.4787853,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0906,448,2.672595834
3000084,ALSHA0907.1.2011,-119.3164629,35.47879921,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0907,448,2.744397793
3000085,ALSHA0908.1.2011,-119.3164471,35.47906333,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0908,448,2.316893449
3000086,ALSHA0909.1.2011,-119.3164564,35.47932995,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0909,448,2.56933892
3000087,ALSHA0910.1.2011,-119.3167634,35.47907079,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA0910,448,2.427411713
3000088,ALSHA1001.1.2011,-119.3179114,35.47831843,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1001,448,2.606239052
3000089,ALSHA1002.1.2011,-119.3179368,35.47858824,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1002,448,2.644081545
3000090,ALSHA1003.1.2011,-119.3179214,35.47887423,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1003,448,2.62763261
3000091,ALSHA1004.1.2011,-119.3175794,35.47887716,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1004,448,2.684502537
3000092,ALSHA1005.1.2011,-119.31757,35.47859109,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1005,448,2.966213618
3000093,ALSHA1006.1.2011,-119.3175444,35.47834416,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1006,448,2.60902238
3000094,ALSHA1007.1.2011,-119.3172317,35.47832304,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1007,448,3.330892023
3000095,ALSHA1008.1.2011,-119.3172275,35.47861179,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1008,448,3.468594556
3000096,ALSHA1009.1.2011,-119.317224,35.47887297,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1009,448,2.534314423
3000097,ALSHA1010.1.2011,-119.3175442,35.47864876,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHA1010,448,2.926228736
3000098,ALSHB0101.1.2011,-119.2963752,35.5274565,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0101,448,10.61449047
3000099,ALSHB0102.1.2011,-119.2963577,35.52717403,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0102,448,11.41858619
3000100,ALSHB0103.1.2011,-119.2963433,35.52692131,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0103,448,8.137684773
3000101,ALSHB0104.1.2011,-119.2967285,35.5269131,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0104,448,11.77332162
3000102,ALSHB0105.1.2011,-119.2967305,35.52717377,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0105,448,11.42719847
3000103,ALSHB0106.1.2011,-119.2967275,35.52745574,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0106,448,7.620865077
3000104,ALSHB0107.1.2011,-119.2970525,35.52745407,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0107,448,8.589320492
3000105,ALSHB0108.1.2011,-119.2970715,35.52716707,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0108,448,9.915081997
3000106,ALSHB0109.1.2011,-119.2970793,35.52690413,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0109,448,12.73556753
3000107,ALSHB0110.1.2011,-119.2967748,35.52716087,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0110,448,11.88729453
3000108,ALSHB0201.1.2011,-119.2974667,35.52834858,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0201,448,6.364148277
3000109,ALSHB0202.1.2011,-119.2975011,35.528062,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0202,448,6.243072908
3000110,ALSHB0203.1.2011,-119.2975013,35.52779127,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0203,448,8.367348678
3000111,ALSHB0204.1.2011,-119.2978099,35.52778834,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0204,448,11.3413756
3000112,ALSHB0205.1.2011,-119.2978034,35.52806653,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0205,448,6.191475951
3000113,ALSHB0206.1.2011,-119.2978074,35.52835084,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0206,448,7.432857956
3000114,ALSHB0207.1.2011,-119.29815,35.52833534,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0207,448,6.031067262
3000115,ALSHB0208.1.2011,-119.2981518,35.52806293,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0208,448,5.098589281
3000116,ALSHB0209.1.2011,-119.2981497,35.52777518,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0209,448,7.965334954
3000117,ALSHB0210.1.2011,-119.2978318,35.52806293,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0210,448,5.206152577
3000118,ALSHB0301.1.2011,-119.2988979,35.52821497,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0301,448,7.163423862
3000119,ALSHB0302.1.2011,-119.2989156,35.52792136,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0302,448,7.394061264
3000120,ALSHB0303.1.2011,-119.2989145,35.52763998,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0303,448,6.421804803
3000121,ALSHB0304.1.2011,-119.2993072,35.52765615,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0304,448,6.372480875
3000122,ALSHB0305.1.2011,-119.2992931,35.52793435,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0305,448,10.22170678
3000123,ALSHB0306.1.2011,-119.2992872,35.52822646,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0306,448,6.59816933
3000124,ALSHB0307.1.2011,-119.2996002,35.5282195,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0307,448,6.342667556
3000125,ALSHB0308.1.2011,-119.299633,35.5279253,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0308,448,10.76450669
3000126,ALSHB0309.1.2011,-119.2996299,35.52764802,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0309,448,6.983112335
3000127,ALSHB0310.1.2011,-119.2993206,35.52792915,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0310,448,8.687976236
3000128,ALSHB0401.1.2011,-119.3027662,35.52789713,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0401,448,8.45302007
3000129,ALSHB0402.1.2011,-119.3024433,35.52787031,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0402,448,6.731411615
3000130,ALSHB0403.1.2011,-119.3021223,35.5278937,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0403,448,6.5319359
3000131,ALSHB0404.1.2011,-119.3021241,35.5276046,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0404,448,10.47900342
3000132,ALSHB0405.1.2011,-119.3024581,35.52759631,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0405,448,11.57832197
3000133,ALSHB0406.1.2011,-119.3027701,35.52760008,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0406,448,8.322954949
3000134,ALSHB0407.1.2011,-119.3027479,35.52733446,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0407,448,14.183634
3000135,ALSHB0408.1.2011,-119.3024411,35.52732138,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0408,448,10.45759753
3000136,ALSHB0409.1.2011,-119.302098,35.52733948,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0409,448,9.272613445
3000137,ALSHB0410.1.2011,-119.302436,35.52757979,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0410,448,13.85442678
3000138,ALSHB0501.1.2011,-119.3038727,35.52872309,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0501,448,6.444861843
3000139,ALSHB0502.1.2011,-119.3034842,35.52871336,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0502,448,6.714735542
3000140,ALSHB0503.1.2011,-119.3031473,35.52871563,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0503,448,6.828885529
3000141,ALSHB0504.1.2011,-119.3031528,35.52841354,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0504,448,7.452184155
3000142,ALSHB0505.1.2011,-119.3035094,35.52841438,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0505,448,7.208489736
3000143,ALSHB0506.1.2011,-119.3038878,35.52842226,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0506,448,5.260595324
3000144,ALSHB0507.1.2011,-119.3039038,35.52813593,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0507,448,6.472704017
3000145,ALSHB0508.1.2011,-119.303562,35.52812319,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0508,448,6.687531929
3000146,ALSHB0509.1.2011,-119.3031614,35.52812763,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0509,448,6.218669498
3000147,ALSHB0510.1.2011,-119.3035104,35.52840851,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0510,448,5.248837964
3000148,ALSHB0601.1.2011,-119.300267,35.5265194,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0601,448,14.50425528
3000149,ALSHB0602.1.2011,-119.300262,35.52622838,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0602,448,14.2673543
3000150,ALSHB0603.1.2011,-119.3002707,35.52597801,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0603,448,10.52181424
3000151,ALSHB0604.1.2011,-119.3006326,35.52598757,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0604,448,11.76100333
3000152,ALSHB0605.1.2011,-119.3006258,35.52626099,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0605,448,9.985379643
3000153,ALSHB0606.1.2011,-119.3005913,35.52651412,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0606,448,11.13700155
3000154,ALSHB0607.1.2011,-119.3009477,35.52653625,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0607,448,14.14051211
3000155,ALSHB0608.1.2011,-119.3009414,35.52625554,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0608,448,15.65484573
3000156,ALSHB0609.1.2011,-119.3009399,35.52596519,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0609,448,9.893825082
3000157,ALSHB0610.1.2011,-119.3006558,35.52623173,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0610,448,13.26557698
3000158,ALSHB0701.1.2011,-119.2989245,35.52595303,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0701,448,9.506177798
3000159,ALSHB0702.1.2011,-119.2989223,35.52573452,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0702,448,8.059543971
3000160,ALSHB0703.1.2011,-119.2989272,35.52546672,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0703,448,7.185440684
3000161,ALSHB0704.1.2011,-119.2992408,35.52546873,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0704,448,8.411953691
3000162,ALSHB0705.1.2011,-119.2992338,35.52574399,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0705,448,11.10068806
3000163,ALSHB0706.1.2011,-119.2992318,35.52604289,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0706,448,9.292077
3000164,ALSHB0707.1.2011,-119.2995552,35.52613794,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0707,448,10.16158824
3000165,ALSHB0708.1.2011,-119.2995614,35.52580887,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0708,448,10.86624644
3000166,ALSHB0709.1.2011,-119.2995793,35.52552036,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0709,448,12.6610629
3000167,ALSHB0710.1.2011,-119.2992532,35.5257569,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0710,448,12.34707582
3000168,ALSHB0801.1.2011,-119.2972704,35.52536957,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0801,448,15.96026734
3000169,ALSHB0802.1.2011,-119.2972776,35.52508894,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0802,448,9.765245798
3000170,ALSHB0803.1.2011,-119.2972889,35.52481318,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0803,448,13.24833392
3000171,ALSHB0804.1.2011,-119.2976429,35.52483229,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0804,448,9.46658133
3000172,ALSHB0805.1.2011,-119.297646,35.52508341,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0805,448,11.52765036
3000173,ALSHB0806.1.2011,-119.2976091,35.52538801,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0806,448,11.19513459
3000174,ALSHB0807.1.2011,-119.2979193,35.52540444,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0807,448,14.80683549
3000175,ALSHB0808.1.2011,-119.2979519,35.52513169,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0808,448,11.64583854
3000176,ALSHB0809.1.2011,-119.2979649,35.52486146,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0809,448,19.12727557
3000177,ALSHB0810.1.2011,-119.2976547,35.52510344,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0810,448,8.840116046
3000178,ALSHB0901.1.2011,-119.2959425,35.52630499,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0901,448,13.40046242
3000179,ALSHB0902.1.2011,-119.295968,35.52602378,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0902,448,10.12159975
3000180,ALSHB0903.1.2011,-119.2959654,35.52575556,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0903,448,7.497449749
3000181,ALSHB0904.1.2011,-119.2963519,35.52574726,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0904,448,8.269814338
3000182,ALSHB0905.1.2011,-119.2963282,35.52601808,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0905,448,8.074384406
3000183,ALSHB0906.1.2011,-119.2963358,35.52632251,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0906,448,8.571919294
3000184,ALSHB0907.1.2011,-119.296655,35.52633315,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0907,448,7.780035684
3000185,ALSHB0908.1.2011,-119.2966719,35.52601456,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0908,448,10.87657816
3000186,ALSHB0909.1.2011,-119.2966595,35.52572647,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0909,448,8.929442734
3000187,ALSHB0910.1.2011,-119.2963661,35.5259936,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB0910,448,7.53857433
3000188,ALSHB1001.1.2011,-119.2968999,35.52249835,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1001,448,6.860065916
3000189,ALSHB1002.1.2011,-119.296901,35.52282105,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1002,448,8.32726029
3000190,ALSHB1003.1.2011,-119.2968867,35.52306312,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1003,448,7.181250518
3000191,ALSHB1004.1.2011,-119.2965567,35.52302834,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1004,448,13.44548891
3000192,ALSHB1005.1.2011,-119.2965576,35.52278467,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1005,448,6.43645258
3000193,ALSHB1006.1.2011,-119.2965346,35.52250983,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1006,448,12.49185171
3000194,ALSHB1007.1.2011,-119.2961908,35.52249265,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1007,448,19.63029938
3000195,ALSHB1008.1.2011,-119.2962033,35.52276724,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1008,448,18.07969058
3000196,ALSHB1009.1.2011,-119.296207,35.5230565,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALSHB1009,448,19.48205098
3000197,ALTYL0101.1.2011,-121.539373,38.20485522,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0101,448,4.465449159
3000198,ALTYL0102.1.2011,-121.5390362,38.20476637,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0102,448,4.86846837
3000199,ALTYL0103.1.2011,-121.5386866,38.20470384,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0103,448,4.744421162
3000200,ALTYL0104.1.2011,-121.5387762,38.20444325,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0104,448,5.245295451
3000201,ALTYL0105.1.2011,-121.5391145,38.20451919,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0105,448,4.809929437
3000202,ALTYL0106.1.2011,-121.5394587,38.20459018,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0106,448,6.096561216
3000203,ALTYL0107.1.2011,-121.5395193,38.20435926,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0107,448,6.909280679
3000204,ALTYL0108.1.2011,-121.5392286,38.20426572,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0108,448,6.364933033
3000205,ALTYL0109.1.2011,-121.5388785,38.20417084,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0109,448,5.081172798
3000206,ALTYL0110.1.2011,-121.5391123,38.20449991,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0110,448,5.215105095
3000207,ALTYL0201.1.2011,-121.539533,38.20577019,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0201,448,5.889898178
3000208,ALTYL0202.1.2011,-121.5394536,38.20604905,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0202,448,4.482744441
3000209,ALTYL0203.1.2011,-121.539367,38.20629682,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0203,448,6.992736864
3000210,ALTYL0204.1.2011,-121.5390246,38.20623698,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0204,448,6.085396519
3000211,ALTYL0205.1.2011,-121.5391218,38.20598359,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0205,448,4.874414273
3000212,ALTYL0206.1.2011,-121.5392166,38.20568235,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0206,448,5.460052055
3000213,ALTYL0207.1.2011,-121.5388911,38.20562032,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0207,448,5.148447043
3000214,ALTYL0208.1.2011,-121.5388141,38.20588326,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0208,448,4.700579412
3000215,ALTYL0209.1.2011,-121.5386836,38.20614913,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0209,448,4.06598805
3000216,ALTYL0210.1.2011,-121.5390728,38.2059789,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0210,448,5.145035543
3000217,ALTYL0301.1.2011,-121.5376277,38.20483904,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0301,448,7.10201206
3000218,ALTYL0302.1.2011,-121.5372599,38.2047968,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0302,448,6.324932142
3000219,ALTYL0303.1.2011,-121.5369394,38.20474248,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0303,448,7.194674782
3000220,ALTYL0304.1.2011,-121.5369888,38.20447351,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0304,448,7.127365575
3000221,ALTYL0305.1.2011,-121.5373378,38.20452095,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0305,448,7.985916188
3000222,ALTYL0306.1.2011,-121.5377349,38.20459404,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0306,448,7.915108846
3000223,ALTYL0307.1.2011,-121.5378073,38.20432406,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0307,448,7.345753797
3000224,ALTYL0308.1.2011,-121.5374281,38.20425558,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0308,448,5.816336703
3000225,ALTYL0309.1.2011,-121.5370717,38.20419062,ASD,NA,5,USA,California,2011,NA,NA,Alfalfa,ALTYL0309,448,5.62376559
