Crop,Country,Year,Study Area,Julian Day,Plot ID,351,361,371,381,391,401,411,421,431,441,451,461,471,481,491,501,511,521,531,541,551,561,571,581,591,601,611,621,631,641,651,661,671,681,691,701,711,721,731,741,751,761,771,781,791,801,811,821,831,841,851,861,871,881,891,901,911,921,931,941,951,961,971,981,991,1001,1011,1021,1031,1041,1051,1061,1071,1081,1091,1101,1111,1121,1131,1141,1151,1161,1171,1181,1191,1201,1211,1221,1231,1241,1251,1261,1271,1281,1291,1301,1311,1321,1331,1341,1351,1361,1371,1381,1391,1401,1411,1421,1431,1441,1451,1461,1471,1481,1491,1501,1511,1521,1531,1541,1551,1561,1571,1581,1591,1601,1611,1621,1631,1641,1651,1661,1671,1681,1691,1701,1711,1721,1731,1741,1751,1761,1771,1781,1791,1801,1811,1821,1831,1841,1851,1861,1871,1881,1891,1901,1911,1921,1931,1941,1951,1961,1971,1981,1991,2001,2011,2021,2031,2041,2051,2061,2071,2081,2091,2101,2111,2121,2131,2141,2151,2161,2171,2181,2191,2201,2211,2221,2231,2241,2251,2261,2271,2281,2291,2301,2311,2321,2331,2341,2351,2361,2371,2381,2391,2401,2411,2421,2431,2441,2451,2461,2471,2481,2491
Cotton,Uzbekistan,2006,Galaba,145,C5A,5.0230235,5.0564913,5.2697236,5.5285496,5.8492185,6.1408313,6.4419944,6.8557863,7.3711813,7.8233007,8.1154695,8.2703942,8.4104085,8.6330297,8.9749242,9.4579597,10.1004655,10.8767048,11.5875866,12.2109451,12.7636698,13.1747848,13.4549918,13.6835165,13.9100577,14.0443901,14.02827,14.0699749,14.1564845,14.1666265,14.1745981,14.1584748,14.2076918,14.3891806,15.0574849,16.1802577,17.3209346,18.3636912,19.0679249,19.4599477,19.6440089,19.7576232,19.8160033,19.8523056,19.8901437,19.9078111,19.9007019,19.8870213,19.8807131,19.8746893,19.8440818,19.8302968,19.8168772,19.8073907,19.7984967,19.8405867,19.7842761,19.7984409,19.9169003,19.9563367,19.7512832,19.7808451,20.1529286,20.6897512,20.5607976,20.5251548,20.5533238,20.5845897,20.8405466,20.6612304,20.7180538,20.6104155,20.5873224,20.5444056,20.5071357,20.4695505,20.803532,20.7853554,21.4169417,21.0316875,20.6585888,20.2696836,20.3071711,20.3678745,20.2660671,20.3517784,20.3940748,20.5811998,20.6593567,20.6126164,20.5913153,20.664972,20.7066885,20.7508338,20.6793143,20.5454644,20.4641522,20.3728573,20.4546714,20.653879,24.7967925,52.4137449,NaN,87.2419431,NaN,NaN,26.9420615,17.6059555,20.4716156,17.5333398,16.9221353,16.7548301,17.1271671,17.3200329,17.3272218,17.4858156,17.5828769,17.6315524,17.8792074,18.0721856,18.2454291,18.4324762,18.4326189,18.5619145,18.7326165,18.755015,18.9271063,18.9805163,19.0927145,19.1408946,19.4616363,19.401343,19.4845747,19.3815545,19.370922,19.3126617,19.3036587,19.0923668,19.0148351,19.0641717,18.9318466,19.2977445,20.1230887,22.6536214,25.2618301,44.8389842,67.2006579,50.949461,70.7270293,NaN,NaN,NaN,NaN,51.4432411,97.3863556,NaN,NaN,NaN,49.4256588,30.6956138,25.6014008,18.2135681,16.8887647,16.5216146,17.1158956,16.6626235,19.8587785,17.8912909,17.0191282,17.069969,17.8795565,17.5518812,17.2702042,17.5495054,17.0793985,17.3240434,17.5292487,17.7431381,17.3841311,17.842634,17.3257384,17.088907,17.044019,16.8228259,17.1800493,16.7494565,17.3980517,17.9531735,17.1924913,17.5322357,17.7101801,16.975586,17.8164882,17.9046854,17.974806,18.5188864,16.4252435,19.4897262,18.3418332,18.5185229,20.3274698,20.6838581,23.7443873,23.4040581,27.4580265,31.4355512,33.2395223,52.9891513,35.8166436,43.2289405,NaN,66.2018362,62.1180453,NaN,NaN
Cotton,Uzbekistan,2006,Galaba,146,C1A,5.1009603,5.2830917,5.5977048,6.0870303,6.6186967,7.0633837,7.52765,8.0814238,8.7938093,9.4583291,9.9504511,10.2847453,10.5951486,10.9978767,11.5341309,12.1976553,12.9270744,13.7190911,14.5353926,15.3734199,16.2101673,16.9973027,17.6708172,18.2051924,18.6052017,18.8484021,19.0388061,19.2602928,19.4785115,19.6721539,19.8647087,20.034449,20.2467203,20.5430102,20.9187031,21.373732,21.9535722,22.4852799,22.7483255,22.9565682,23.2425377,23.5632407,23.5429989,23.6880878,23.8218617,23.9075401,24.0857123,24.0897962,24.0227755,23.9500351,23.9306797,23.9238203,23.9249769,23.9640289,24.1645395,24.2740606,24.3971893,24.5341579,24.8096368,25.2186248,25.2581704,25.1549322,25.1689923,25.508506,25.2306306,25.1931351,25.3195925,25.4275439,25.3800469,25.412187,25.2427508,25.3279297,25.4197702,25.6553466,25.7743722,26.3547198,26.5715544,27.6102871,27.3648822,26.5744928,26.5070406,26.4371193,26.622775,26.4525612,26.4699038,26.7176185,26.8995554,26.816707,26.8543593,27.0258732,27.0966498,27.1799099,27.2614541,27.2007477,27.2909527,27.2882518,27.50802,27.4992172,27.7849016,29.8336543,39.3665347,44.8076252,18.8314888,0,32.9448602,27.6000474,37.2816062,27.0879143,29.6937235,27.5044149,29.3813908,30.6316519,29.438601,29.0782756,29.9047671,29.1386085,29.0616108,29.2707229,29.0310117,28.8244186,29.1507317,29.0974468,29.073125,29.1473857,29.1719877,29.1900225,29.0561861,29.2700874,29.061729,29.4561616,29.2557096,29.3380743,29.1632438,28.9962353,28.8946123,29.3123662,29.3714156,28.9682652,29.0093115,28.9391285,29.222896,28.9483848,30.3371973,30.3860682,37.3792735,34.0635278,36.2625843,78.8911726,46.5719272,54.3119402,NaN,98.5723571,46.5138325,82.2009568,NaN,NaN,75.4034378,NaN,69.1369614,39.9511371,36.2048778,29.3005757,30.7880855,28.9986104,29.8607601,33.0484607,34.987316,33.2913041,30.6461495,31.2012739,30.4282205,29.1855462,31.7155079,30.9881663,29.8505917,30.7865707,30.139815,30.7001124,29.2601303,28.8149389,28.3232229,28.4302145,29.4321182,28.1861574,28.4784764,27.0406901,24.9946136,25.9507398,27.764198,28.9540865,25.7286751,29.3436114,28.8520551,27.2502524,26.3111624,26.5631769,24.32143,28.3662845,33.5949078,27.8790805,31.7143453,37.3155741,39.5215911,29.4644574,33.736488,35.6135161,23.9762669,63.5656576,NaN,77.2223711,42.0341178,NaN,97.7918363,62.4965062,NaN
Cotton,Uzbekistan,2006,Galaba,158,C2A,5.8625144,6.0344171,6.3407999,6.8356255,7.2960108,7.6976861,8.2017104,8.8235318,9.5563631,10.2333778,10.6980506,10.9922633,11.2644832,11.63148,12.1342204,12.7856779,13.6424181,14.6666797,15.6722606,16.5533347,17.3247303,17.9023435,18.2970303,18.6561235,18.9780903,19.1796498,19.2059984,19.3795631,19.5476843,19.5972221,19.6385868,19.6920744,19.8196833,20.1155999,20.9780329,22.6678048,24.5781871,26.4100203,27.7429296,28.5543154,29.0265415,29.2513581,29.4417048,29.5867871,29.6926484,29.7783158,29.8244325,29.8488746,29.8428757,29.8473129,29.8379577,29.846672,29.8503198,29.8541932,29.8457463,29.9043145,29.9223197,29.9165658,29.9764358,29.9640657,29.8750412,29.9190441,30.0318606,30.1692601,29.9921486,30.0403852,30.1788536,30.36721,30.4306661,30.3379853,30.194206,30.2957234,30.3937131,30.4465753,30.4519936,30.5533192,30.8666427,30.6101029,30.4276373,29.9838604,29.6922112,29.5362812,29.541204,29.522797,29.6444998,29.6530319,29.7348928,29.8985621,29.9647341,30.046033,30.1431124,30.1859405,30.1482367,30.0077608,30.0206187,29.8217036,29.613835,29.3973408,29.2746651,29.751158,31.2383913,43.180898,NaN,NaN,48.6924926,28.2200145,28.0834021,24.976601,24.7533518,24.1523755,23.668044,23.7075459,23.844067,24.0610951,24.2873378,24.5418763,24.7455089,24.8594467,25.0961345,25.3312866,25.4555164,25.7536116,25.8666783,26.0519578,26.2298424,26.3061039,26.4497527,26.6731028,26.7933419,26.7517703,26.9140233,26.9508163,27.0788495,26.9636588,26.9892595,26.9564463,26.8149082,26.5645729,26.7668527,26.4913643,26.4763247,26.3189973,27.0576312,28.0604256,27.1134276,27.008388,36.9992939,82.5258923,NaN,NaN,NaN,NaN,NaN,87.8362873,NaN,NaN,NaN,37.5095368,23.2940029,21.9680047,21.7953815,23.1237236,21.906338,21.8931156,22.5091159,23.600585,23.6035433,23.5816508,23.1498284,23.3710038,23.6337164,23.5799751,23.5946032,23.6342725,23.6976157,23.7411866,23.978596,24.1343222,24.157958,24.4054059,24.0889206,24.2001961,23.8505819,23.7402728,23.2961058,23.4271409,23.664996,23.4100601,22.9219138,23.5403317,23.8823197,24.0383964,23.7878169,23.5152004,22.7911332,22.7205062,22.1865012,21.3740621,21.9251727,20.771497,20.0266947,24.177011,26.2267759,22.1573589,25.416688,39.6336527,30.0276213,35.9852702,59.9147473,62.0314954,84.6034045,99.0438402,54.9988189,NaN,93.8225057
Cotton,Uzbekistan,2006,Galaba,158,C3A,5.4643836,5.6469448,5.9625691,6.3890326,6.8408076,7.2361506,7.6691066,8.1981067,8.8164641,9.4115396,9.8626056,10.1541376,10.422391,10.7674325,11.2337077,11.7969206,12.4550189,13.1704645,13.8988605,14.6226543,15.3372242,15.9903289,16.551947,17.01511,17.3718456,17.6364728,17.8246164,18.0363294,18.2286159,18.3739895,18.5265398,18.6980232,18.8778619,19.1042773,19.4577891,19.9766695,20.5283048,21.0469558,21.4734112,21.7828398,22.0133405,22.1848722,22.3228124,22.4454179,22.5373525,22.6076332,22.6367595,22.6685942,22.6837488,22.6880404,22.6906918,22.6868083,22.6984334,22.6983641,22.7311957,22.7609135,22.8190983,22.8301049,22.779541,22.8577117,22.8770093,23.0200962,23.3220204,23.4759803,23.6134284,23.7052288,23.6542675,23.6352859,23.7009605,23.6199751,23.7684993,23.8209537,23.8644912,23.9128284,23.9820097,23.9974288,24.1201197,24.2560677,24.1852408,23.9784189,23.9139666,23.9665302,23.9510399,23.9764913,24.0911082,24.1531811,24.2888311,24.3701366,24.4152432,24.5485517,24.5256975,24.6568374,24.7451528,24.7375099,24.7157105,24.757829,24.6784465,24.7049149,24.7033141,24.6546956,25.8560475,34.5193702,76.0782866,43.6485971,22.6314383,22.7048309,22.1350997,22.4005599,22.7519971,22.9079374,23.2068947,23.2065219,23.2999598,23.2601218,23.3035676,23.4209941,23.5035854,23.6269276,23.8096781,23.9310872,23.9568129,24.0648579,24.0979224,24.1602151,24.2268058,24.3642837,24.3932205,24.4668869,24.4920561,24.5930053,24.6364655,24.6617011,24.7375787,24.7588855,24.7378371,24.6690967,24.7231677,24.6291326,24.5793453,24.5683559,24.4039797,24.5241764,24.6001017,25.1027986,25.7257256,26.8937503,32.5707368,53.4543856,NaN,NaN,99.4538321,NaN,NaN,NaN,NaN,NaN,NaN,36.2499038,28.7650007,24.7850253,23.5586182,22.5827372,22.3255964,22.3271569,22.4351937,22.9621103,23.5309809,23.4346392,23.5450597,23.5127699,23.6114112,23.6301432,23.6566609,23.9841151,23.7875854,23.9345987,23.8212398,24.0001239,24.0406305,23.7054004,23.6727884,23.4581449,23.0204883,22.9233746,22.3056294,21.9990866,22.1089472,22.7023271,22.908525,22.3922639,22.7306155,22.9335975,22.5970426,22.21176,22.3687442,23.3770228,22.9965779,23.0874286,23.5001774,24.3280999,24.8479107,25.4470503,27.2887283,29.6430244,25.608294,33.2461334,35.9914528,29.2355605,36.2297995,44.8969994,56.0079833,64.8965068,78.1611873,NaN,64.9733985
Cotton,Uzbekistan,2006,Galaba,158,C4A,4.8091613,4.8605878,5.0824107,5.2581631,5.5508069,5.8082203,6.1911126,6.7586395,7.3812423,7.9057699,8.267159,8.4588445,8.596584,8.8152787,9.1191723,9.6077051,10.4150665,11.4870195,12.4294159,13.0896825,13.539213,13.6304326,13.4992357,13.4936506,13.5976997,13.6050009,13.4977142,13.5285055,13.5620808,13.4818743,13.3618857,13.2337315,13.2734074,13.6044997,15.0283086,18.1124043,21.7792135,25.4283928,28.1805848,29.7630606,30.4943316,30.9567772,31.1684685,31.3410469,31.487629,31.5966175,31.6095215,31.7126441,31.7797604,31.8598076,31.9272,31.9730346,31.9889201,32.0245822,31.9885363,31.9785058,31.9498665,32.1134799,31.7207429,31.637417,31.2833488,31.2218853,32.6822045,33.8135169,33.8328928,33.9434947,34.1025294,34.2771195,34.3436203,34.3975804,34.4470024,34.3863508,34.3968156,34.4880475,34.1661704,34.4513785,34.4291874,33.5977909,33.0884099,31.8782709,31.4011036,31.4682843,31.1723783,31.2039291,31.0997999,31.1392619,31.4932612,31.6554379,31.8233098,31.9558546,31.9796831,31.9822946,31.938522,31.8810391,31.7774893,31.308194,30.7489285,30.1353832,29.2175021,28.9773398,29.873707,31.7196862,30.7153839,NaN,28.0981567,21.2429331,15.4474528,18.3185453,16.3506561,16.0125308,16.2270758,16.3492913,16.8114427,17.4392709,17.6263027,18.0687596,18.5744002,19.1645291,19.6485558,20.1320581,20.578876,21.1890744,21.6224374,22.0769246,22.5117062,22.7352288,23.0220097,23.4449494,23.6806647,23.9526375,24.0255488,24.2018618,23.8926216,24.1131801,24.0394131,23.8070786,23.6961584,23.5313676,23.3814432,22.8675788,22.5796289,22.7399292,22.4359013,22.8989878,24.2307675,30.7757186,42.6636085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.1101542,NaN,88.259008,34.6117895,20.6273566,15.4032232,14.4057924,13.9095428,14.095092,14.9308709,15.4168862,15.046342,14.7894356,14.8699869,15.1132569,15.5246623,15.3250256,15.4347868,15.7664952,16.0312868,16.1471291,16.295579,16.5485129,16.6282526,16.8536699,16.9132184,16.8032383,16.9459591,17.0338303,16.9028575,16.8175525,17.032352,17.4400878,17.4603879,17.2570445,17.5118755,17.6410201,16.3736087,16.9470379,17.5908791,16.0099914,17.1352956,15.2216942,18.0208312,17.5436225,18.502084,19.4282874,25.307486,18.7538028,20.3904211,21.223534,32.6313383,39.9256254,35.9303355,45.5299592,53.6350832,55.3348771,NaN,NaN,NaN
Cotton,Uzbekistan,2006,Galaba,159,C1A,9.134868,9.6190318,10.3257129,11.3105243,12.2738485,13.1451472,14.0842268,15.1627889,16.4652402,17.7133053,18.6670473,19.3801802,20.0681787,20.8651137,21.9022445,23.139008,24.4676753,25.8907018,27.3616739,28.8648787,30.3705625,31.8590944,33.1974269,34.3014743,35.1740299,35.6915264,36.112922,36.7348257,37.2342812,37.6983304,38.117018,38.4931788,38.9125651,39.5557551,40.1054447,40.5618981,41.4920026,42.3138456,42.2305432,42.2842197,42.9305834,43.8459264,43.1534529,43.5076092,43.8232045,44.0239698,44.8106031,44.7469684,44.429993,44.1200978,44.0879642,44.0779046,44.1394178,44.2992646,45.1562032,45.6705469,46.1697783,46.3024893,48.8268431,48.8288428,48.9000798,47.8914445,47.0050902,47.0267715,46.9046052,46.7611915,46.7862728,47.3112055,47.1622222,47.331145,47.428508,47.5356813,47.7275573,48.1679077,48.9784684,49.8041818,50.965952,52.5564362,52.6552963,51.6287748,50.9839381,50.4446501,50.1579564,49.9239802,50.0088395,50.0720457,49.9884856,49.8745002,49.7572335,49.8285845,50.2594748,50.3270868,50.3186937,50.359801,50.4748228,51.1305934,51.9505102,52.456232,53.5900844,53.7945402,54.965439,94.7955422,NaN,69.3745994,47.4456774,55.4508441,56.9606211,58.3326265,56.6437843,57.2308849,57.8606666,58.423793,59.0178753,58.7850181,58.3825147,57.6064836,57.4162917,56.8580061,56.6370417,56.4594663,56.1539961,56.2019713,56.0129363,55.8550606,55.7691801,55.9054668,55.8073853,55.7980852,55.7967788,55.6831895,56.005931,55.677902,56.0918446,56.0008715,56.0292742,56.2445055,55.7666142,55.360347,55.8067943,55.3586287,56.0618401,56.091859,56.8346292,59.5902771,62.2941198,57.7605635,59.7890739,67.9074253,88.5373591,NaN,94.5502442,NaN,66.8055064,97.7806453,NaN,91.2571168,86.1269952,86.701785,82.5559742,68.3995134,66.0436763,68.4253066,65.7271913,66.1989282,67.5213633,67.7329867,69.7655532,68.2785284,68.365669,68.0796511,67.414973,67.277413,66.0230176,66.0103285,62.9209763,62.2659195,62.0414581,61.7087069,61.976025,60.3765765,59.0490705,58.6641771,57.1369747,56.971338,54.9894549,53.6688641,53.5869838,53.8374322,55.0071865,54.2585829,55.3632002,55.3326538,56.2319501,55.1200433,55.5960507,58.0930842,57.7497008,57.2841105,56.427772,54.7736673,50.6565112,56.2435797,67.1772513,67.799727,70.1510809,73.3912847,52.1333983,69.4120245,63.3103161,87.6209964,NaN,75.3193714,59.7683209,NaN,NaN
Cotton,Uzbekistan,2006,Galaba,159,C5A,11.328941,11.5128004,11.9973547,12.7379116,13.6117732,14.3632329,15.2029624,16.2287832,17.457146,18.5230299,19.2391911,19.6568832,20.0445133,20.5894082,21.3520876,22.3626372,23.5885806,25.0304843,26.4557993,27.7963666,29.0299207,30.1434286,31.0600994,31.5815379,31.8581721,31.930678,31.5649464,32.1893196,32.3057452,32.0156764,31.8813845,31.8189729,31.8400317,31.9916495,32.6449987,33.7637392,34.9697812,36.092384,36.9621838,37.5195699,37.8611672,38.0831515,38.204886,38.3071844,38.3681353,38.40655,38.4096854,38.4004432,38.3887452,38.3382186,38.2814794,38.2281659,38.2073391,38.1578384,38.1869632,38.2248951,38.2987869,38.3742917,38.4594398,38.7047638,39.0206357,39.1513337,39.9578947,40.688553,40.5954729,40.3459968,40.465818,40.0164039,40.1625844,39.8305803,39.6783231,39.4257449,39.4998005,39.4465881,39.5401557,39.8985333,40.327846,40.6487398,40.6711289,41.752399,41.5589619,41.884849,41.8772531,41.916567,42.0079546,42.0423567,41.8947352,41.9326168,41.8971643,41.9298532,42.0624973,42.0530896,41.8615372,42.0940574,42.4404598,42.5282439,42.6845918,42.998211,43.2743033,44.8579025,46.575689,73.9007757,90.6194578,60.5866523,42.6353526,41.0779229,39.4347239,39.854292,39.8818112,40.1320503,39.9638146,40.7578154,40.5336849,40.8440213,40.6190203,40.9868624,41.0015998,41.2705618,41.3366008,41.553566,41.7139465,41.7350826,41.917553,42.0718503,42.221873,42.1015005,42.2132801,42.5486961,42.6700453,42.920006,43.410274,43.5589759,43.2322211,43.1520385,43.210086,43.0412925,42.8683386,42.8257104,43.196489,42.9866453,42.7002759,42.3423781,42.2683204,41.8855242,45.3399353,47.8783152,52.2787038,60.4515333,43.440779,64.7008042,99.6247095,NaN,NaN,NaN,NaN,92.8969946,74.0295499,70.7283725,34.9547048,35.3975129,39.40298,36.2922809,36.4250819,36.5135942,37.0873015,38.8349993,38.7863781,38.1915369,37.838879,38.2500863,38.915327,39.1861933,39.729526,39.4537234,39.8353491,40.1527535,40.1606098,40.3377328,40.2389399,40.4742299,40.1761386,39.9638446,39.7098105,39.0409397,38.2671774,38.5603206,37.7774034,38.1030102,39.0419484,39.8258159,39.5993274,39.5358144,39.0963323,39.5293658,41.7359771,40.0700455,40.4542512,38.0882093,39.1192101,39.6155729,40.0475895,40.0595701,40.2942663,39.8892358,45.4875986,47.9401685,55.4815735,49.0981885,51.2637411,66.2709663,89.1191375,84.2684463,66.073607,64.5307709,73.5334666
Cotton,Uzbekistan,2006,Galaba,173,C2A,6.5928078,6.7791872,7.168106,7.7150692,8.2662732,8.7600346,9.2580481,9.8524819,10.6045351,11.3140998,11.8472513,12.2025945,12.5302866,12.9618543,13.5159418,14.1926003,14.9402418,15.7344894,16.5580015,17.4035879,18.2651742,19.0858493,19.8154331,20.4065241,20.8587276,21.1886605,21.4114146,21.6351187,21.8574188,22.0569371,22.2590081,22.4609847,22.6577709,22.8616869,23.0955628,23.3734469,23.6895789,23.995503,24.2338827,24.4483343,24.6330786,24.773669,24.8777345,24.9829397,25.0416216,25.0849069,25.1130858,25.1009981,25.0645122,25.0281512,25.0033678,24.9622944,24.9437818,24.9456847,24.9606825,24.9927461,25.0299473,25.069494,25.1747821,25.3424323,25.366483,25.4402148,25.5110245,25.7213495,25.5541149,25.5646605,25.4075686,25.5792834,25.5754773,25.6242609,25.6890325,25.7267086,25.6512167,25.7158165,25.8132772,26.1361377,26.3860632,26.7412631,26.2286935,26.3347955,26.2307655,26.4028198,26.2977046,26.3326446,26.4365284,26.4216967,26.6507279,26.5780822,26.5912486,26.6947033,26.6885629,26.7236719,26.8642343,26.9063871,26.9161344,26.9684277,27.0797383,26.9863517,27.0744686,27.5627356,29.3180874,80.3340765,63.3493764,86.0277482,NaN,35.0347604,29.9516775,28.4402457,27.4163339,27.1708752,27.1180828,27.08704,26.9531062,27.0972847,27.1599758,27.1525238,27.094691,27.1560254,27.1365845,27.1613085,27.1889031,27.2944166,27.2487682,27.4099869,27.3031753,27.3599607,27.4162937,27.420804,27.3617793,27.5084909,27.5704474,27.5529001,27.4931759,27.4578378,27.533661,27.4622787,27.5771681,27.5613208,27.6733747,27.500987,27.5465215,27.6624441,28.1735711,28.9044811,29.4655301,31.2553059,40.8873054,93.2556138,NaN,50.7541941,NaN,NaN,NaN,NaN,NaN,82.7210322,NaN,34.355692,29.5159359,27.9549525,28.3260816,26.3539755,26.2282359,26.139172,26.3670135,27.8002251,27.441348,27.2710981,27.4231555,27.4480733,27.2516437,27.2794389,27.0616339,27.1357173,27.3654643,27.2253122,27.628965,27.7192164,27.763498,27.4143395,27.3286167,27.0018662,26.9627653,26.3995487,25.8954318,25.0516513,25.1524448,25.7399648,25.5716003,25.8940196,26.0953557,25.8868335,26.3718432,25.7779248,25.0293525,25.5475171,25.5747495,25.600035,27.1899558,26.6298181,27.0221384,27.5919809,27.7601988,28.8339799,32.7581449,21.6845019,29.4050798,28.8452077,28.7734805,38.5453681,41.8860237,80.5427608,41.1011834,53.3766017,72.1038501
Cotton,Uzbekistan,2006,Galaba,173,C2B,6.8143865,7.0678685,7.4630218,8.0505225,8.6519486,9.1799988,9.6962235,10.3370731,11.1112726,11.8582798,12.4100412,12.77477,13.101415,13.5433208,14.1211277,14.8282891,15.6087374,16.4394375,17.2994726,18.1729086,19.0554116,19.8944975,20.6209875,21.215626,21.6590851,21.975887,22.1650651,22.4452514,22.6594015,22.8274482,23.0139017,23.215449,23.4091139,23.6272502,23.8684978,24.2132102,24.5775501,24.9312728,25.2316688,25.4868399,25.6990924,25.8321366,25.9545945,26.0520282,26.1128032,26.1551194,26.1522127,26.1383437,26.1205281,26.0982393,26.0480052,26.017956,25.9994311,25.9886616,25.970433,25.989893,26.0364786,26.0591505,26.0619653,26.0331554,26.0458083,26.3045122,26.5092531,26.6391053,26.6521477,26.4801107,26.5884854,26.6553006,26.792005,26.6977009,26.6750744,26.8126866,26.6620033,26.8534088,26.8892923,26.9781576,27.3616195,27.6700591,27.3032309,27.1237066,26.9669763,27.1174934,27.1322221,27.1376178,27.2085022,27.317,27.3909899,27.3673339,27.3599907,27.4529134,27.5007005,27.5430531,27.6066223,27.5847191,27.6711349,27.7312808,27.7527316,27.8233636,27.886273,28.0220573,30.3725662,NaN,NaN,NaN,64.2022232,33.9516943,29.5655705,27.9153551,27.7944998,27.0973257,27.2537091,27.4884355,27.5889749,27.4547938,27.4537546,27.467346,27.420015,27.5294793,27.5136899,27.5739229,27.5758884,27.6414273,27.7310483,27.8040546,27.6924734,27.7985134,27.8096379,27.8665794,27.8769796,27.8691033,27.9165245,27.9711053,28.0229544,27.99638,27.9707672,28.0623033,28.0204367,28.1407802,28.005142,28.0561168,27.9676703,27.8358471,28.261484,29.2257978,29.4258767,30.3461999,37.3455235,63.0994717,NaN,82.6424527,81.9109008,60.3130696,NaN,NaN,NaN,NaN,NaN,57.0068528,34.4218132,27.5588013,27.8562609,26.9574251,26.3674728,26.6160885,26.2841903,27.5312221,27.6700796,27.4773958,27.4756131,27.4121162,27.6516887,27.4885168,27.6953019,27.6104032,27.4394897,27.6037955,27.7849261,27.9517696,27.7040141,27.727951,27.7967672,27.2886922,27.0622329,26.6909303,26.4241243,25.957294,25.5065324,26.2477194,26.1152156,26.546188,26.6909842,26.82304,27.2455955,26.2426497,26.5245088,26.4908395,26.6049945,26.9311983,26.6005328,28.0678884,29.8630858,29.3617834,30.2668103,31.9318809,31.6330669,30.0088135,35.698452,33.1587856,36.9566713,48.9049102,58.6319784,65.4349697,70.3489732,68.4705916,87.0769063
Cotton,Uzbekistan,2006,Galaba,173,C2C,5.7246542,5.9042385,6.2027991,6.6780615,7.1133578,7.5689181,8.1157527,8.7997934,9.5718131,10.2811641,10.7878694,11.1066589,11.3823474,11.7348174,12.2249438,12.9179473,13.9044261,15.1452272,16.2522129,17.1419754,17.8536357,18.2491939,18.4441196,18.6828637,18.9526706,19.086103,19.0460843,19.2321388,19.3691328,19.3579936,19.3396224,19.3251119,19.4378711,19.8037418,21.071088,23.6988131,26.8601425,30.0479028,32.4863156,33.9537166,34.6730504,35.0382103,35.2659083,35.3944486,35.4868733,35.5538803,35.530769,35.5523201,35.5734128,35.5973689,35.5978845,35.5912963,35.5907169,35.5731132,35.5008621,35.465958,35.4571061,35.4758976,35.2385747,35.0728964,34.7695412,34.6982117,34.9290947,35.5745318,35.6168814,35.7038383,36.1029043,36.1924,36.3605731,36.3372293,36.5029581,36.6036462,36.5974195,36.6225711,36.3690214,36.2629471,36.0060056,35.5875957,35.1528607,34.3889804,34.2035603,34.2190943,34.2047912,34.0953962,34.1955647,34.3568798,34.5709656,34.6372604,34.7645154,34.8775327,34.8633696,34.9358637,34.9360351,34.8724504,34.6548127,34.2988416,33.8334848,33.106649,32.6229307,32.0119004,32.8950898,88.1878201,NaN,NaN,51.453346,29.3681269,26.123285,22.4228981,22.5028332,22.5505575,22.4983356,22.727393,22.7308777,23.4424547,23.8285758,24.2828003,24.6727256,25.1275089,25.5306958,25.994123,26.3349573,26.6696574,27.0251028,27.4241496,27.6803238,27.9421299,28.1701976,28.3759886,28.5752482,28.670211,28.8981874,28.8460373,28.8266185,28.754843,28.4707974,28.4177471,28.3305638,28.2683762,27.8670492,27.5806765,27.3543707,27.2268708,27.8529198,28.4467212,29.710378,35.3807479,53.9354359,NaN,NaN,NaN,NaN,60.0713083,NaN,NaN,NaN,NaN,NaN,NaN,38.8389888,25.815539,22.0814187,21.4988202,20.6129427,20.9046832,20.7850657,21.1999875,21.9727688,21.8178818,22.0178151,22.163893,22.3337075,22.5305485,22.5546214,22.5124184,22.7231746,23.1655847,23.2879451,23.5690068,23.6793604,23.5677414,23.682743,23.3450358,23.3294286,23.3597315,23.2804465,22.600318,22.4269558,22.7000474,22.8953807,22.793611,22.6238098,23.0181575,23.1946773,22.9031848,22.6016348,22.7809123,23.316605,22.8583822,21.6541066,23.5480197,24.1757064,25.7988075,26.3041467,27.5363629,28.6315795,35.7820089,39.9669366,40.0015147,42.5999413,61.3175804,62.7610036,73.6912266,71.2103382,NaN,14.5128177
