Julian Day,Plot ID,351,361,371,381,391,401,411,421,431,441,451,461,471,481,491,501,511,521,531,541,551,561,571,581,591,601,611,621,631,641,651,661,671,681,691,701,711,721,731,741,751,761,771,781,791,801,811,821,831,841,851,861,871,881,891,901,911,921,931,941,951,961,971,981,991,1001,1011,1021,1031,1041,1051,1061,1071,1081,1091,1101,1111,1121,1131,1141,1151,1161,1171,1181,1191,1201,1211,1221,1231,1241,1251,1261,1271,1281,1291,1301,1311,1321,1331,1341,1351,1361,1371,1381,1391,1401,1411,1421,1431,1441,1451,1461,1471,1481,1491,1501,1511,1521,1531,1541,1551,1561,1571,1581,1591,1601,1611,1621,1631,1641,1651,1661,1671,1681,1691,1701,1711,1721,1731,1741,1751,1761,1771,1781,1791,1801,1811,1821,1831,1841,1851,1861,1871,1881,1891,1901,1911,1921,1931,1941,1951,1961,1971,1981,1991,2001,2011,2021,2031,2041,2051,2061,2071,2081,2091,2101,2111,2121,2131,2141,2151,2161,2171,2181,2191,2201,2211,2221,2231,2241,2251,2261,2271,2281,2291,2301,2311,2321,2331,2341,2351,2361,2371,2381,2391,2401,2411,2421,2431,2441,2451,2461,2471,2481,2491
126,C1A,0.072548774,0.07544738,0.079350429,0.086219819,0.093402521,0.099300708,0.105305114,0.112811155,0.122426944,0.13129288,0.13781987,0.141952315,0.146102554,0.151153736,0.158416835,0.167078959,0.17670376,0.186854363,0.197560873,0.208939224,0.2205271,0.23185737,0.241615208,0.249245214,0.254776461,0.258473625,0.260832316,0.263050023,0.265528669,0.26779175,0.270218204,0.272213758,0.274203332,0.276428114,0.278816253,0.281199055,0.283840038,0.286176279,0.287535214,0.288757871,0.290378339,0.292656142,0.292853162,0.294054196,0.294828398,0.295056911,0.295790485,0.295522274,0.294387916,0.293638735,0.292967236,0.292633885,0.29232841,0.291846208,0.29300378,0.293242558,0.294280781,0.295986816,0.297445394,0.298566915,0.297589979,0.296917099,0.302460573,0.309647402,0.307527711,0.30744785,0.305933384,0.304143732,0.304244763,0.302944596,0.303394036,0.306743327,0.306447695,0.308765748,0.307583255,0.311072412,0.31287468,0.330399718,0.323919814,0.321971852,0.318060228,0.313595253,0.314074758,0.315687723,0.312945541,0.313898304,0.312563468,0.313411667,0.313215647,0.315096948,0.319590854,0.31493571,0.315772621,0.31577968,0.316822017,0.318129648,0.319562238,0.323023892,0.317671759,0.359736522,0.375868271,1.368983219,0.698536596,2.790369289,0.930639575,0.462829539,0.655317535,0.368410526,0.328915736,0.366515058,0.349297114,0.356997612,0.318367308,0.33684126,0.409026626,0.324880289,0.346834212,0.311869843,0.317688019,0.330728448,0.331541522,0.326098115,0.339160967,0.322911317,0.329894205,0.31339966,0.332374988,0.324789476,0.325797561,0.331011044,0.329131802,0.329960078,0.338098729,0.316220125,0.329810035,0.320318695,0.315955956,0.351426528,0.349301841,0.336863118,0.33350838,0.334299597,0.368354523,0.393094929,0.468742618,0.644027778,0.633865463,0.799570647,1.848443088,7.609953284,0.801450159,0.628938518,3.357437061,25.47995849,1.28444694,0.810847023,0.881937023,1.781007354,1.713816782,0.979599504,1.459746504,0.962973034,1.317510117,0.820385078,3.554093738,0.809621576,0.580783037,0.670074179,0.623060149,1.104115311,0.823098134,0.56932205,0.880148966,0.690293773,0.445336905,0.357052422,0.437497078,0.396405484,0.432275971,0.34674835,0.36829735,0.332589432,0.388026825,0.377468993,0.356557891,0.345653614,0.339364881,0.35656693,0.461734719,0.379513546,0.339957124,0.439078774,0.491677555,0.433512579,0.522401164,0.481811315,0.468512646,0.604179446,0.626937435,2.084617551,0.60008653,0.479782943,0.573507998,2.884006409,1.853477078,8.547544544,1.900309672,1.50066946,1.702945544,0.414362901,4.051277,0.82508466,2.080729328,6.011537926,1.236338031
127,C1A,0.058810356,0.06069786,0.06429175,0.069591516,0.075248508,0.080045517,0.085028161,0.091067112,0.098814193,0.106078741,0.111302349,0.114938095,0.118292689,0.122668114,0.128637014,0.135950814,0.143861123,0.152453461,0.161434798,0.17090498,0.18054589,0.189974309,0.198219932,0.204711444,0.209748969,0.213338798,0.215579685,0.217396421,0.219766493,0.222235298,0.22452118,0.226467245,0.228346516,0.230282127,0.232344726,0.234173867,0.236364626,0.238375136,0.23945833,0.24065381,0.242276253,0.244495313,0.244802311,0.245941266,0.246775369,0.247315505,0.248240462,0.248101444,0.247549952,0.246971265,0.246695588,0.246485262,0.246514369,0.246605342,0.24770157,0.248173189,0.24935705,0.249940999,0.253661117,0.253892389,0.255407321,0.254585377,0.257887605,0.260153217,0.260667972,0.259272742,0.261001012,0.261242587,0.261729237,0.262889664,0.261712558,0.263336333,0.263238591,0.264319484,0.265629413,0.268400997,0.270539385,0.275204333,0.274598141,0.273722734,0.272664836,0.272123872,0.271239224,0.271679815,0.272030155,0.272599681,0.273128258,0.27405971,0.273526428,0.274217233,0.275037039,0.275994866,0.276936627,0.277553046,0.278179633,0.279311362,0.280713671,0.281546634,0.283868515,0.28423532,0.274408871,0.281392997,1.914929985,0.567326471,0.433363825,0.30792918,0.282083373,0.271544374,0.280003225,0.280371976,0.277877288,0.279253995,0.280115446,0.28043398,0.277716746,0.27865868,0.278064479,0.279022671,0.278424894,0.278347246,0.278879746,0.280343207,0.282099887,0.28221172,0.282237298,0.282843177,0.283387464,0.284374111,0.284798935,0.285668057,0.287523576,0.287919472,0.286817885,0.288512316,0.288280862,0.288750378,0.289722461,0.290580979,0.289328088,0.288514591,0.287472584,0.28671384,0.293806776,0.301095143,0.323749206,0.335452164,0.390561781,0.501838911,2.494854564,2.724469243,1.121428229,0.850913751,5.469212318,1.414422198,1.696950947,3.46381539,0.841811137,0.703538675,0.274275596,0.280420986,0.285595242,0.271748428,0.260012884,0.262983698,0.265096457,0.276654607,0.277664611,0.278824527,0.279066216,0.280628516,0.278687641,0.283668296,0.285996832,0.285828217,0.283794305,0.286563281,0.28380937,0.28602538,0.28376283,0.28700976,0.285126155,0.284696947,0.277535081,0.275400224,0.270996638,0.271514205,0.271390632,0.269107938,0.269658412,0.269717086,0.278150002,0.275861145,0.281073048,0.286269414,0.280625037,0.275328294,0.27582742,0.280528853,0.294176506,0.289052372,0.298151797,0.331507651,0.330197057,0.371910782,0.315754679,0.366367459,0.454970293,0.426843418,0.445710294,0.648762044,0.853049956,0.995121978,1.061444769,1.555405763,2.140433684
146,C1A,0.051009603,0.052830917,0.055977048,0.060870303,0.066186967,0.070633837,0.0752765,0.080814238,0.087938093,0.094583291,0.099504511,0.102847453,0.105951486,0.109978767,0.115341309,0.121976553,0.129270744,0.137190911,0.145353926,0.153734199,0.162101673,0.169973027,0.176708172,0.182051924,0.186052017,0.188484021,0.190388061,0.192602928,0.194785115,0.196721539,0.198647087,0.20034449,0.202467203,0.205430102,0.209187031,0.21373732,0.219535722,0.224852799,0.227483255,0.229565682,0.232425377,0.235632407,0.235429989,0.236880878,0.238218617,0.239075401,0.240857123,0.240897962,0.240227755,0.239500351,0.239306797,0.239238203,0.239249769,0.239640289,0.241645395,0.242740606,0.243971893,0.245341579,0.248096368,0.252186248,0.252581704,0.251549322,0.251689923,0.25508506,0.252306306,0.251931351,0.253195925,0.254275439,0.253800469,0.25412187,0.252427508,0.253279297,0.254197702,0.256553466,0.257743722,0.263547198,0.265715544,0.276102871,0.273648822,0.265744928,0.265070406,0.264371193,0.26622775,0.264525612,0.264699038,0.267176185,0.268995554,0.26816707,0.268543593,0.270258732,0.270966498,0.271799099,0.272614541,0.272007477,0.272909527,0.272882518,0.2750802,0.274992172,0.277849016,0.298336543,0.393665347,0.448076252,0.188314888,0,0.329448602,0.276000474,0.372816062,0.270879143,0.296937235,0.275044149,0.293813908,0.306316519,0.29438601,0.290782756,0.299047671,0.291386085,0.290616108,0.292707229,0.290310117,0.288244186,0.291507317,0.290974468,0.29073125,0.291473857,0.291719877,0.291900225,0.290561861,0.292700874,0.29061729,0.294561616,0.292557096,0.293380743,0.291632438,0.289962353,0.288946123,0.293123662,0.293714156,0.289682652,0.290093115,0.289391285,0.29222896,0.289483848,0.303371973,0.303860682,0.373792735,0.340635278,0.362625843,0.788911726,0.465719272,0.543119402,1.229447372,0.985723571,0.465138325,0.822009568,1.059121153,1.267294371,0.754034378,1.666403503,0.691369614,0.399511371,0.362048778,0.293005757,0.307880855,0.289986104,0.298607601,0.330484607,0.34987316,0.332913041,0.306461495,0.312012739,0.304282205,0.291855462,0.317155079,0.309881663,0.298505917,0.307865707,0.30139815,0.307001124,0.292601303,0.288149389,0.283232229,0.284302145,0.294321182,0.281861574,0.284784764,0.270406901,0.249946136,0.259507398,0.27764198,0.289540865,0.257286751,0.293436114,0.288520551,0.272502524,0.263111624,0.265631769,0.2432143,0.283662845,0.335949078,0.278790805,0.317143453,0.373155741,0.395215911,0.294644574,0.33736488,0.356135161,0.239762669,0.635656576,1.059740318,0.772223711,0.420341178,1.168649962,0.977918363,0.624965062,1.290547367
159,C1A,0.09134868,0.096190318,0.103257129,0.113105243,0.122738485,0.131451472,0.140842268,0.151627889,0.164652402,0.177133053,0.186670473,0.193801802,0.200681787,0.208651137,0.219022445,0.23139008,0.244676753,0.258907018,0.273616739,0.288648787,0.303705625,0.318590944,0.331974269,0.343014743,0.351740299,0.356915264,0.36112922,0.367348257,0.372342812,0.376983304,0.38117018,0.384931788,0.389125651,0.395557551,0.401054447,0.405618981,0.414920026,0.423138456,0.422305432,0.422842197,0.429305834,0.438459264,0.431534529,0.435076092,0.438232045,0.440239698,0.448106031,0.447469684,0.44429993,0.441200978,0.440879642,0.440779046,0.441394178,0.442992646,0.451562032,0.456705469,0.461697783,0.463024893,0.488268431,0.488288428,0.489000798,0.478914445,0.470050902,0.470267715,0.469046052,0.467611915,0.467862728,0.473112055,0.471622222,0.47331145,0.47428508,0.475356813,0.477275573,0.481679077,0.489784684,0.498041818,0.50965952,0.525564362,0.526552963,0.516287748,0.509839381,0.504446501,0.501579564,0.499239802,0.500088395,0.500720457,0.499884856,0.498745002,0.497572335,0.498285845,0.502594748,0.503270868,0.503186937,0.50359801,0.504748228,0.511305934,0.519505102,0.52456232,0.535900844,0.537945402,0.54965439,0.947955422,1.281030549,0.693745994,0.474456774,0.554508441,0.569606211,0.583326265,0.566437843,0.572308849,0.578606666,0.58423793,0.590178753,0.587850181,0.583825147,0.576064836,0.574162917,0.568580061,0.566370417,0.564594663,0.561539961,0.562019713,0.560129363,0.558550606,0.557691801,0.559054668,0.558073853,0.557980852,0.557967788,0.556831895,0.56005931,0.55677902,0.560918446,0.560008715,0.560292742,0.562445055,0.557666142,0.55360347,0.558067943,0.553586287,0.560618401,0.56091859,0.568346292,0.595902771,0.622941198,0.577605635,0.597890739,0.679074253,0.885373591,1.062505003,0.945502442,1.656580373,0.668055064,0.977806453,1.023814259,0.912571168,0.861269952,0.86701785,0.825559742,0.683995134,0.660436763,0.684253066,0.657271913,0.661989282,0.675213633,0.677329867,0.697655532,0.682785284,0.68365669,0.680796511,0.67414973,0.67277413,0.660230176,0.660103285,0.629209763,0.622659195,0.620414581,0.617087069,0.61976025,0.603765765,0.590490705,0.586641771,0.571369747,0.56971338,0.549894549,0.536688641,0.535869838,0.538374322,0.550071865,0.542585829,0.553632002,0.553326538,0.562319501,0.551200433,0.555960507,0.580930842,0.577497008,0.572841105,0.56427772,0.547736673,0.506565112,0.562435797,0.671772513,0.67799727,0.701510809,0.733912847,0.521333983,0.694120245,0.633103161,0.876209964,1.002797459,0.753193714,0.597683209,1.561003381,1.079835521
174,C1A,0.049642532,0.051134054,0.053582456,0.056985869,0.060922997,0.064406452,0.068880087,0.074296509,0.080852649,0.086626198,0.090612497,0.093171336,0.095425889,0.098346138,0.102541664,0.108088982,0.115724892,0.125454793,0.134462493,0.141916283,0.148226954,0.152254561,0.154572283,0.15689549,0.15927041,0.160888797,0.161160015,0.161908495,0.16312769,0.163875197,0.164219236,0.164580246,0.165791498,0.168501177,0.177201257,0.195290244,0.217467363,0.240787997,0.2597084,0.271355358,0.277276332,0.279967477,0.281882562,0.282887894,0.283465964,0.284109252,0.283798395,0.283847146,0.284176691,0.284403194,0.284396292,0.28419516,0.284343849,0.284140075,0.283689077,0.283158264,0.283026118,0.283456806,0.282261411,0.280918706,0.2793252,0.278367186,0.281670381,0.284659824,0.287596667,0.289154888,0.290032105,0.291280397,0.291312833,0.290990782,0.291759875,0.293114412,0.293561859,0.294479136,0.293797954,0.294881452,0.297527632,0.294426038,0.292064722,0.282497482,0.276362022,0.275295547,0.275804754,0.275710404,0.276130112,0.27632791,0.278432046,0.279166718,0.280858168,0.281621676,0.282413765,0.282726565,0.282759975,0.282438953,0.281035023,0.279303247,0.275703374,0.272812465,0.267425325,0.264122638,0.283232611,0.781724061,0.360628901,0.154155897,0,1.367416831,0.210501708,0.219230357,0.19919021,0.204391576,0.199523118,0.201478775,0.200502265,0.208252508,0.209320235,0.211399132,0.213663295,0.216012604,0.219235471,0.222910312,0.22523243,0.228288555,0.229954851,0.233470836,0.235199935,0.237169936,0.239188574,0.240795673,0.240367069,0.242951416,0.242403376,0.244328599,0.245802796,0.244600965,0.243473222,0.242578357,0.244050293,0.240729569,0.24161559,0.238461388,0.238870707,0.238040934,0.24876865,0.267364141,0.262623894,0.315495398,0.502100661,0.699931777,1.621878591,1.846813129,24.42921191,2.083457196,2.153444408,2.353346247,1.565736332,2.288310397,3.068185673,0.947517152,0.495511695,0.300260793,0.227637479,0.207073288,0.19492849,0.188876949,0.190900846,0.203991703,0.20709249,0.201125125,0.200939586,0.199496287,0.204753844,0.206926733,0.206343648,0.204882205,0.206640694,0.208888362,0.208385999,0.209469761,0.211700662,0.20915061,0.211001856,0.210519272,0.207509106,0.206515402,0.204458627,0.202636868,0.203150289,0.202175477,0.206472712,0.206930949,0.210239942,0.210174365,0.213602347,0.211726219,0.217914279,0.220155519,0.218359417,0.219897549,0.219622256,0.228152078,0.218281621,0.218214648,0.266610099,0.341127213,0.327653907,0.317603965,0.414150697,0.430341813,0.682401745,0.612116718,0.551358412,1.721830412,1.136108427,4.213861517,1.271588436
214,C1A,0.026214149,0.026092652,0.02567878,0.02649089,0.026979595,0.028565804,0.031482662,0.036270426,0.041858718,0.046439874,0.049506461,0.051165716,0.052186487,0.053169751,0.055417417,0.061099425,0.07362584,0.092084899,0.1061748,0.113592523,0.116237621,0.111405683,0.102761462,0.098032559,0.097874963,0.097007161,0.092408971,0.091118837,0.091150139,0.085927655,0.079778097,0.072764474,0.070720347,0.080676674,0.12939672,0.217660947,0.312894769,0.406450265,0.478073937,0.521025985,0.541875853,0.551913534,0.557689463,0.560955102,0.563828448,0.566178915,0.565522292,0.567139839,0.56809433,0.57043046,0.571668438,0.572785318,0.573081222,0.572703607,0.569581388,0.567339383,0.564530644,0.562337279,0.54511738,0.534001816,0.518256082,0.511557487,0.52031531,0.534224752,0.541340988,0.545660763,0.554462234,0.560428991,0.564662212,0.571332021,0.575092661,0.575753236,0.575077887,0.571213911,0.566106189,0.566196402,0.555480322,0.528213111,0.501222017,0.474400527,0.454262215,0.451351928,0.449983349,0.446592571,0.446874691,0.450932701,0.455317205,0.45961922,0.465959781,0.469098366,0.470435264,0.471130263,0.469297918,0.463568283,0.454248846,0.439293172,0.421585943,0.401550716,0.383780804,0.370912614,0.319816166,1.035028647,1.340209437,3.549404084,0.455084374,0.5268667,0.157661603,0.106086096,0.094587483,0.089626442,0.098838632,0.094675685,0.106245495,0.114121221,0.121563191,0.130875125,0.141868123,0.151619278,0.161483621,0.171703598,0.181845415,0.191197625,0.199208764,0.207461329,0.214235618,0.221724693,0.228324025,0.233262506,0.238145483,0.241624545,0.242942035,0.245137804,0.247358947,0.246040413,0.241913179,0.236390149,0.232634182,0.22699108,0.22237374,0.216765303,0.21015702,0.203549923,0.210981008,0.209578026,0.219756186,0.29531174,0.629172048,0.520332606,1.615499284,1.015550931,0.496831228,0.970383865,1.335967514,1.304822682,0.75989696,0.974958366,0.863835461,0.679366394,0.438002029,0.247385572,0.08976542,0.062278121,0.056750185,0.054500864,0.064976671,0.073215633,0.076874335,0.069640192,0.070604213,0.073670718,0.074664769,0.077128771,0.081643457,0.08593058,0.086343801,0.086989881,0.093133383,0.096009812,0.098450729,0.101827966,0.103047464,0.107010591,0.107890345,0.105349794,0.111039867,0.111207314,0.108697957,0.115388778,0.111028235,0.113169582,0.109432329,0.109534103,0.104238295,0.103776045,0.105745582,0.100066188,0.103687224,0.097114954,0.10923852,0.108039772,0.110456927,0.12355029,0.170310069,0.191996288,0.163608873,0.223597593,0.205298785,0.324938126,0.265835845,0.48848105,0.553279282,0.517688665,0.792456021,0.64446513,0.639464783
174,C1B,0.031340074,0.031015181,0.031191693,0.032172295,0.032904687,0.034297743,0.037368486,0.042034035,0.047240937,0.050975084,0.053391711,0.054415575,0.055032334,0.055937933,0.057866198,0.062549094,0.07365335,0.091733706,0.106132787,0.113397242,0.11558652,0.10952128,0.099561331,0.093691518,0.091700779,0.089589523,0.084990845,0.082819405,0.081956658,0.079000208,0.07550973,0.072156526,0.071864639,0.076975564,0.105279114,0.171414277,0.256036031,0.348804922,0.423031515,0.467037662,0.487432413,0.495871074,0.498421516,0.500135287,0.501497855,0.502655277,0.502285205,0.502799847,0.50336116,0.504668077,0.505064271,0.505597625,0.505603189,0.50539192,0.503901929,0.502442477,0.501251463,0.499891233,0.490638775,0.485223017,0.474176005,0.466114722,0.471595844,0.481731629,0.482981604,0.490388957,0.495609134,0.499839651,0.505926737,0.506768761,0.510289271,0.512565153,0.510557153,0.505891587,0.50557267,0.503336802,0.498207972,0.485394852,0.463352665,0.433999189,0.421190292,0.417486707,0.415983297,0.413287243,0.414469381,0.416564322,0.419528448,0.422111487,0.424859605,0.426866146,0.429387977,0.428866372,0.427261257,0.423180484,0.41709707,0.406238071,0.392868785,0.374928884,0.360130117,0.356433977,0.360120583,0.563343717,2.738424887,0.098772213,0.344386144,0.167005569,0.130946986,0.109437941,0.108080816,0.103424891,0.103736865,0.108835266,0.111601846,0.121048811,0.126537787,0.133995859,0.143334331,0.152321797,0.162085718,0.171811823,0.181084829,0.190511407,0.199127769,0.206591718,0.21391141,0.221012832,0.225770234,0.230946386,0.235102269,0.237537535,0.24131485,0.242016321,0.241734083,0.242924241,0.239738452,0.23824602,0.236128947,0.230142637,0.223989848,0.219390287,0.211649739,0.207017563,0.207934801,0.218248604,0.226425576,0.345901694,0.660633458,1.238545973,1.101945492,5.292043934,0.178961369,2.196010802,3.184879541,0.38569438,2.203067501,3.255709687,0.904939116,1.812402588,0.459561939,0.113052356,0.08856398,0.081627344,0.069525813,0.073075322,0.069080004,0.07225954,0.082465042,0.078870467,0.077945468,0.081643721,0.085736405,0.088577414,0.09242123,0.098880316,0.101107338,0.101973618,0.106043228,0.109978505,0.114754933,0.117668488,0.116793671,0.117687819,0.119400485,0.12552835,0.125582593,0.125488449,0.125717735,0.120851164,0.127010146,0.123028996,0.12080918,0.119885627,0.120398316,0.116070169,0.124278649,0.123055325,0.110136023,0.11786954,0.113246555,0.122166613,0.145808985,0.15458813,0.13255428,0.175061955,0.24932785,0.262589585,0.375839304,0.29399515,0.511903967,0.625679351,0.786095112,0.946790278,1.177868124,1.663430052,7.610242694
189,C1B,0.02482366,0.024386661,0.024185609,0.024164134,0.023798371,0.024633273,0.027273048,0.031918874,0.03682706,0.040333272,0.042475014,0.043165617,0.043355923,0.043609769,0.044540663,0.048120072,0.058651213,0.077848916,0.094247172,0.102273005,0.104216192,0.096076244,0.083068703,0.075042755,0.07168378,0.068395584,0.063045971,0.060133935,0.058721579,0.055158823,0.05083451,0.046665819,0.045915847,0.050950911,0.081455017,0.158688809,0.263874891,0.386644358,0.493934625,0.562722609,0.597651678,0.611249489,0.61547103,0.618858526,0.621371877,0.623312416,0.624208446,0.625299409,0.625293018,0.626183412,0.62709536,0.627545605,0.627604169,0.627306668,0.625561703,0.625163296,0.623222637,0.619413715,0.612388873,0.601041503,0.583774258,0.569889178,0.55953528,0.554862556,0.563939571,0.570367295,0.578851112,0.588428875,0.591709447,0.59633953,0.601216204,0.601874015,0.599675858,0.597418155,0.594439853,0.591088409,0.589563978,0.564676204,0.534584609,0.501110396,0.481689271,0.470645111,0.467053379,0.464388881,0.463379672,0.464581706,0.469075814,0.473693798,0.47787661,0.481000887,0.483599954,0.483851508,0.481070251,0.476247212,0.465843849,0.451005906,0.434231978,0.413958212,0.394122467,0.37945507,0.373701397,4.711978292,0.639988812,0.652683898,0.206814946,0.145246416,0.093378594,0.091211072,0.086115317,0.083383399,0.081744597,0.087107492,0.092370809,0.099600885,0.10927002,0.118151992,0.129268293,0.14064441,0.151945671,0.16308254,0.173500104,0.184118895,0.194083396,0.201927632,0.210784605,0.219717822,0.226648529,0.23099878,0.236067958,0.239826058,0.243022457,0.244396317,0.24481852,0.243705507,0.240131413,0.238399848,0.232617741,0.228924437,0.220096723,0.215206013,0.207519723,0.201752447,0.197015594,0.197467965,0.203222732,0.220837594,0.269344386,0.393009399,3.039192999,2.962977957,2.146583203,1.980418596,0.679433249,0.902212328,0.738210869,2.999303211,0.806862526,0.195882527,0.089677563,0.058935871,0.0402831,0.036957013,0.035677676,0.037866446,0.044772358,0.042844897,0.045923133,0.050655812,0.050788392,0.054386067,0.060851494,0.06090939,0.060364422,0.068447068,0.071582807,0.076359759,0.082551766,0.085582343,0.086662052,0.087569123,0.091806109,0.093956052,0.094807405,0.100760351,0.103466112,0.102184234,0.103973386,0.101657859,0.10640293,0.099326911,0.096380002,0.097442574,0.097825953,0.087911773,0.081227825,0.082369447,0.08246854,0.078785996,0.081923155,0.080817171,0.076994698,0.081866099,0.125172999,0.133756382,0.127516915,0.091499832,0.197122403,0.150624801,0.151668863,0.258906052,0.411299567,0.476872623,1.523868736,0.931175978,0.469190439
200,C1B,0.023200314,0.022636224,0.022697442,0.023219337,0.023508082,0.024651094,0.027351431,0.031475289,0.035710368,0.039171554,0.041412123,0.042375126,0.042868168,0.043469797,0.044632768,0.047881982,0.05587196,0.069102471,0.079843953,0.085237467,0.086794065,0.081907388,0.074084825,0.069526075,0.068109766,0.066423,0.06304786,0.061689373,0.06097496,0.058489229,0.055325192,0.05181287,0.05104881,0.055567696,0.079490981,0.137408725,0.216257395,0.306682212,0.385477108,0.436317153,0.461920509,0.472270384,0.47784792,0.480569602,0.482573133,0.484217533,0.483590624,0.484594086,0.485127047,0.486578712,0.487268761,0.487819617,0.487968084,0.487492272,0.485147972,0.483515837,0.481874912,0.479262887,0.469474173,0.460794472,0.447942955,0.439533325,0.437708531,0.441253984,0.447513621,0.453086757,0.458166336,0.465964617,0.471233441,0.475753736,0.478815041,0.479577053,0.478879175,0.477379087,0.47355711,0.467751758,0.460574582,0.445425474,0.417431129,0.393452339,0.379116823,0.375823843,0.373984679,0.373652099,0.372717543,0.375679384,0.379013832,0.382728614,0.386274365,0.389938824,0.391076425,0.39107087,0.388568848,0.384593218,0.377425721,0.366663369,0.35154664,0.331712288,0.315116217,0.305913972,0.300518247,0.443074728,4.537670453,0.609719084,0.458681917,0.123053694,0.086445129,0.081407195,0.078159371,0.074964802,0.076503629,0.078362456,0.084325613,0.090736995,0.097536653,0.10604573,0.114654753,0.1240324,0.132771199,0.140926717,0.149383747,0.157660512,0.164212474,0.172482841,0.178301382,0.183831241,0.189062379,0.194050019,0.1977972,0.200476902,0.202349556,0.203676811,0.203749214,0.20089282,0.198511459,0.195214823,0.192353503,0.188425465,0.184441941,0.178511697,0.172224544,0.166864757,0.165992143,0.169843642,0.173855973,0.200415087,0.222504296,0.446676736,1.589734451,1.283753591,2.080717834,2.941010176,1.783216991,1.112818391,2.033834845,1.455630092,2.000880996,0.196578622,0.073802301,0.051653062,0.040426962,0.037141585,0.038866396,0.03719884,0.037864954,0.042959606,0.045660565,0.048576296,0.050149865,0.052867147,0.055788822,0.057507693,0.059649356,0.063605971,0.067891278,0.072027468,0.072765867,0.076383285,0.077477953,0.079746806,0.078323458,0.084618336,0.08652643,0.087344689,0.08855979,0.084780324,0.086018361,0.089183009,0.086026932,0.082644145,0.079461455,0.08100616,0.079595932,0.067982707,0.073077963,0.078375891,0.067494417,0.077264572,0.069110653,0.063225621,0.062588193,0.069138669,0.088008331,0.070495516,0.061512702,0.123563357,0.116915443,0.214151316,0.316772466,0.10590074,0.257961632,0.566924074,0.415550803,0.575862017,0.734267928
